Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1755446708,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1755446709,10,,Aggregated,0.000000,0.000000,10,13,16,20,27,43,47,55,55,55,55,76,6,10,14.362877629632989,5.532000010134652,54.972699988866225,212.3815789473684
1755446710,20,,Aggregated,0.000000,0.000000,9,11,13,16,22,27,44,47,55,55,55,144,6,9,11.83261666705625,4.0250000020023435,54.972699988866225,228.11111111111111
1755446711,30,,Aggregated,0.000000,0.000000,9,10,12,14,21,26,30,44,55,55,55,213,6,9,11.425138967649513,4.0250000020023435,54.972699988866225,238.2488262910798
1755446712,40,,Aggregated,76.000000,6.000000,9,11,16,18,22,25,30,47,72,72,72,279,6,9,12.36880860269724,3.7841000012122095,71.78769999882206,234.5663082437276
1755446713,60,,Aggregated,72.000000,3.000000,9,11,14,18,22,25,30,44,72,72,72,348,6,9,12.041269540877066,3.7841000012122095,71.78769999882206,233.49425287356323
1755446714,70,,Aggregated,71.000000,2.000000,9,10,12,14,21,24,27,43,72,72,72,491,7,9,11.224144399204043,2.0957000087946653,71.78769999882206,233.60285132382893
1755446715,80,,Aggregated,69.750000,1.500000,9,11,14,17,22,25,30,44,72,72,72,643,7,9,12.110615396636073,2.0957000087946653,71.78769999882206,236.99533437013997
1755446716,90,,Aggregated,69.600000,1.200000,10,13,15,17,21,24,27,42,72,72,72,804,7,10,12.411810572456629,2.0957000087946653,71.78769999882206,246.08830845771143
1755446717,100,,Aggregated,81.833333,1.166667,10,12,14,16,21,24,27,42,72,72,72,954,7,10,12.131679035786421,2.0957000087946653,71.78769999882206,247.86477987421384
1755446718,110,,Aggregated,91.857143,1.000000,10,12,14,16,21,24,30,35,55,72,72,1107,8,10,12.366077958430772,2.0957000087946653,71.78769999882206,244.9918699186992
1755446719,120,,Aggregated,100.500000,0.875000,10,13,14,16,21,24,28,33,55,72,72,1324,12,10,12.327088595099264,0.4710000066552311,71.78769999882206,245.25075528700907
1755446720,130,,Aggregated,106.000000,0.777778,11,12,14,15,21,24,27,32,55,72,72,1560,16,10,12.198824807516454,0.4710000066552311,71.78769999882206,249.9198717948718
