run;read_iops;write_iops;read_bw_MBps;write_bw_MBps;read_lat_avg_ms;write_lat_avg_ms
1;11.6;11.6;45.1;45.1;0.08152;0.00283288
2;11.5;11.5;44.9;44.9;0.08187;0.00285573
3;11.6;11.6;45.1;45.1;0.0816;0.00284972
4;11.8;11.8;45.9;45.9;0.08018;0.00274693
5;11.5;11.5;44.8;44.8;0.08214;0.00279365
6;11.5;11.5;44.9;44.9;0.08187;0.00285912
7;11.5;11.5;45.1;45.1;0.08159;0.00290515
8;11.7;11.7;45.7;45.7;0.08039;0.00276315
9;11.5;11.5;44.8;44.8;0.08232;0.00284659
10;11.7;11.7;45.6;45.6;0.08068;0.0028155
