run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000016;1;1024KiB;128MiB;128;0.0057;0.04;0.04;0.05;0;13621556;44048;1428980;0;0;2123;13301
2;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.11;0;13528160;44144;1430740;0;0;2212;13210
3;0,000016;1;1024KiB;128MiB;128;0.0057;0.04;0.04;0.05;0;13556052;44240;1432472;0;0;2184;13237
4;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;13532284;44344;1434024;0;0;2205;13214
5;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.09;0;13486900;44488;1435708;0;0;2248;13170
6;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.07;0;13492208;44620;1436976;0;0;2241;13175
7;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.09;0;13488136;44716;1438460;0;0;2244;13171
8;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.06;0;13479852;44812;1440052;0;0;2250;13163
9;0,000016;1;1024KiB;128MiB;128;0.0059;0.04;0.04;0.25;0;13465288;44908;1441448;0;0;2263;13148
10;0,000016;1;1024KiB;128MiB;128;0.0059;0.04;0.04;0.09;0;13408832;45060;1443184;0;0;2316;13094
