run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.06;0;15550264;18792;395608;0;0;834;15074
2;0,000000;1;1024KiB;128MiB;128;0.0063;0.04;0.04;0.09;0;15554632;18840;395620;0;0;763;15144
3;0,000000;1;1024KiB;128MiB;128;0.0048;0.04;0.04;0.05;0;15501476;18888;395616;0;0;802;15106
4;0,000000;1;1024KiB;128MiB;128;0.0053;0.04;0.04;0.06;0;15541796;18960;395640;0;0;776;15132
5;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.05;0;15460944;19008;395704;0;0;790;15117
6;0,000000;1;1024KiB;128MiB;128;0.0073;0.04;0.05;0.08;0;15469532;19056;395724;0;0;795;15113
7;0,000000;1;1024KiB;128MiB;128;0.0056;0.04;0.04;0.07;0;15479232;19112;395632;0;0;806;15101
8;0,000000;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.08;0;15581948;19160;395668;0;0;693;15215
9;0,000000;1;1024KiB;128MiB;128;0.0048;0.04;0.04;0.04;0;15578188;19216;395652;0;0;700;15207
10;0,000000;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.07;0;15539664;19280;395676;0;0;727;15181
