run;read_iops;write_iops;read_bw_MBps;write_bw_MBps;read_lat_avg_ms;write_lat_avg_ms
1;5959;5959;23.3;23.3;0.16179;0.00349038
2;5791;5791;22.6;22.6;0.16668;0.00345049
3;5192;5192;20.3;20.3;0.1859;0.0040152
4;4978;4978;19.4;19.4;0.19359;0.00422682
5;5426;5426;21.2;21.2;0.17766;0.00397022
6;4891;4891;19.1;19.1;0.19687;0.00438443
7;5196;5196;20.3;20.3;0.18536;0.00419477
8;5099;5099;19.9;19.9;0.18879;0.00416593
9;5638;5638;22.0;22.0;0.1706;0.0039236
10;5465;5465;21.3;21.3;0.17556;0.00403215
