run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000000;1;1024KiB;128MiB;128;0.0065;0.04;0.05;0.09;0;15163852;39696;460716;0;0;987;14843
2;0,000000;1;1024KiB;128MiB;128;0.0049;0.03;0.04;0.09;0;14479340;39736;460760;0;0;1687;14143
3;0,000000;1;1024KiB;128MiB;128;0.0048;0.04;0.04;0.05;0;15402608;39784;460776;0;0;777;15052
4;0,000000;1;1024KiB;128MiB;128;0.0052;0.04;0.04;0.07;0;15397016;39832;460756;0;0;791;15039
5;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.05;0;15421828;39880;460776;0;0;769;15060
6;0,000000;1;1024KiB;128MiB;128;0.0048;0.04;0.04;0.05;0;15157696;39928;460764;0;0;1465;14365
7;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.05;0;15367560;39960;460780;0;0;802;15028
8;0,000000;1;1024KiB;128MiB;128;0.0048;0.04;0.04;0.05;0;15298344;40008;460768;0;0;859;14971
9;0,000000;1;1024KiB;128MiB;128;0.0066;0.04;0.05;0.21;0;15412548;40064;460772;0;0;776;15054
10;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.05;0;15387732;40104;460776;0;0;803;15027
