run;cycles;instructions;cache-references;cache-misses;r_avg;in_avg;cs_avg;us_avg;sy_avg;id_avg;st_avg;usr_core_avg;idle_core_avg;load1;load5;load15;r_avg_processes;running_avg
1;24255229030;13894188532;2247564195;326514780;1.00;4283.40;24857.60;32.40;11.20;55.80;0.00;.56;54.43;3.88;3.40;3.34;1.00;1.40
2;25810822816;19544617336;2218096408;322297928;9.40;3609.40;21100.40;33.80;10.60;54.80;0.00;.49;49.95;3.98;3.51;3.38;9.40;2.00
3;27651551466;22866249624;2255751284;339366046;4.60;4136.60;26585.80;35.60;11.80;52.00;0.00;.49;52.62;3.31;3.49;3.39;4.60;2.60
4;28823016358;27352737851;2224330356;338141684;3.60;4162.00;27231.40;37.40;10.60;51.40;0.00;.56;53.12;4.68;3.88;3.53;3.60;3.00
5;29562204664;29620878833;2189797943;343331931;5.00;4343.80;29030.40;38.80;10.80;50.00;0.00;.49;48.16;5.28;4.22;3.68;5.00;13.00
6;31327463185;35827227828;2203596608;353275586;11.00;4394.00;28714.40;40.40;10.40;48.60;0.00;.57;48.61;8.58;5.48;4.17;11.00;3.20
7;32696128904;39027340631;2198457266;368891696;8.80;4144.60;27026.80;36.40;9.20;53.80;0.00;.49;47.46;6.73;5.43;4.23;8.80;1.80
8;36839826556;48456808762;2317784089;395417315;5.60;4379.00;36130.40;40.20;10.80;48.40;0.00;.46;46.26;7.41;5.91;4.51;5.60;3.40
9;39739489191;53308208342;2413918918;427944158;5.60;4236.60;29987.60;38.60;9.00;51.80;0.00;.39;47.14;7.66;6.13;4.70;5.60;7.00
10;39423407;13002058;4507587;182473;1.00;262.00;1197.00;6.40;1.60;91.80;0.00;0;100.00;2.79;4.98;4.43;1.00;1.00
