Method,Name,Error,Occurrences
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 7'),373
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 6'),635
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 3'),404
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 8'),573
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 2'),411
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 3'),390
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 4'),392
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 7'),412
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 1'),366
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 4'),410
GET,/Pedidos/5925,HTTPError('500 Server Error: Internal Server Error for url: /Pedidos/5925'),1
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 12'),421
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 11'),411
GET,/Mesas,RemoteDisconnected('Remote end closed connection without response'),651
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 9'),445
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 3'),406
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 7'),428
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 9'),627
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 9'),439
GET,/Pedidos/5925,RemoteDisconnected('Remote end closed connection without response'),1881
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 12'),355
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 2'),650
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 11'),443
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 3'),387
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 9'),437
GET,/Categorias,HTTPError('500 Server Error: Internal Server Error for url: /Categorias'),7
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 7'),563
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 1'),393
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 10'),606
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 13'),422
GET,/Mesas,HTTPError('500 Server Error: Internal Server Error for url: /Mesas'),1
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 8'),437
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 1'),406
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 12'),402
GET,/Categorias,RemoteDisconnected('Remote end closed connection without response'),2537
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 2'),435
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 13'),417
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 5'),386
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 8'),363
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 5'),440
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 5'),470
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 1'),418
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 12'),383
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 9'),419
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 10'),465
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 1'),566
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 2'),350
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 8'),371
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 4'),604
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 11'),382
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 2'),464
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 7'),414
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 3'),609
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 5'),552
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 13'),409
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 6'),371
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 9'),422
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 4'),362
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 11'),446
GET,/Productos,RemoteDisconnected('Remote end closed connection without response'),5128
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 11'),452
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 13'),421
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 4'),380
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 2'),420
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 5'),449
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 8'),411
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 1'),416
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 5'),423
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 8'),386
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 4'),392
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 11'),630
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 3'),374
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 7'),443
