run;read_iops;write_iops;read_bw_MBps;write_bw_MBps;read_lat_avg_ms;write_lat_avg_ms
1;7872;7872;30.8;30.8;0.11464;0.00648678
2;7940;7940;31.0;31.0;0.11372;0.00757154
3;7896;7896;30.8;30.8;0.11629;0.00471939
4;7520;7520;29.4;29.4;0.11916;0.00851356
5;8437;8437;33.0;33.0;0.10822;0.00644718
6;7950;7950;31.1;31.1;0.11477;0.00634257
7;7623;7623;29.8;29.8;0.11699;0.00706422
8;8556;8556;33.4;33.4;0.10634;0.00583525
9;7970;7970;31.1;31.1;0.11165;0.00690014
10;8178;8178;31.9;31.9;0.10822;0.00693504
