Method,Name,Error,Occurrences
GET,/Categorias,"ConnectionResetError(10054, 'Se ha forzado la interrupción de una conexión existente por el host remoto', None, 10054, None)",362
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 7'),467
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 6'),617
GET,/Productos,"ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x....>, 'Connection to 192.168.100.15 timed out. (connect timeout=None)')",179
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 3'),421
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 8'),589
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 2'),423
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 3'),436
GET,/Categorias,"ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x....>, 'Connection to 192.168.100.15 timed out. (connect timeout=None)')",738
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 4'),434
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 7'),461
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 1'),465
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 4'),418
GET,/Pedidos/5925,HTTPError('500 Server Error: Internal Server Error for url: /Pedidos/5925'),5
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 12'),438
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 11'),481
GET,/Mesas,RemoteDisconnected('Remote end closed connection without response'),651
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 9'),430
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 3'),450
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 7'),449
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 9'),643
GET,/Productos,"ConnectionResetError(10054, 'Se ha forzado la interrupción de una conexión existente por el host remoto', None, 10054, None)",112
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 9'),394
GET,/Pedidos/5925,RemoteDisconnected('Remote end closed connection without response'),1881
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 12'),436
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 2'),609
GET,/Mesas,"ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x....>, 'Connection to 192.168.100.15 timed out. (connect timeout=None)')",181
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 11'),457
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 3'),455
GET,/Pedidos/5925,"ConnectionResetError(10054, 'Se ha forzado la interrupción de una conexión existente por el host remoto', None, 10054, None)",263
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 9'),414
GET,/Categorias,HTTPError('500 Server Error: Internal Server Error for url: /Categorias'),3
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 7'),632
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 1'),452
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 10'),643
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 13'),501
GET,/Mesas,HTTPError('500 Server Error: Internal Server Error for url: /Mesas'),1
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 8'),454
GET,/Pedidos/5925,"ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x....>, 'Connection to 192.168.100.15 timed out. (connect timeout=None)')",490
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 1'),493
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 12'),421
GET,/Categorias,RemoteDisconnected('Remote end closed connection without response'),2561
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 2'),440
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 13'),480
GET,/Mesas,"ConnectionResetError(10054, 'Se ha forzado la interrupción de una conexión existente por el host remoto', None, 10054, None)",107
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 5'),464
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 8'),436
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 5'),421
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 5'),465
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 1'),468
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 12'),417
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 9'),423
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 10'),444
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 1'),691
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 2'),435
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 8'),448
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 4'),667
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 11'),500
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 2'),436
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 7'),453
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 3'),649
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 5'),665
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 13'),464
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 6'),440
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 9'),455
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 4'),483
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 11'),483
GET,/Productos,RemoteDisconnected('Remote end closed connection without response'),5131
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 11'),500
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 13'),457
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 4'),422
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 2'),426
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 5'),439
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 8'),423
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 1'),427
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 5'),407
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 8'),450
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 4'),397
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 11'),674
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 3'),445
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 7'),507
