run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.08;0;15622900;15856;397312;0;0;654;15255
2;0,000000;1;1024KiB;128MiB;128;0.0065;0.04;0.05;0.76;0;15625632;15904;397372;0;0;652;15257
3;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.05;0;15634896;15960;397344;0;0;642;15266
4;0,000000;1;1024KiB;128MiB;128;0.0056;0.04;0.04;0.09;0;15631472;16024;397368;0;0;645;15264
5;0,000000;1;1024KiB;128MiB;128;0.0048;0.04;0.04;0.06;0;15637228;16080;397384;0;0;639;15269
6;0,000000;1;1024KiB;128MiB;128;0.0066;0.04;0.05;0.16;0;15642728;16128;397388;0;0;635;15274
7;0,000000;1;1024KiB;128MiB;128;0.0060;0.04;0.04;0.08;0;15626508;16184;397408;0;0;650;15258
8;0,000000;1;1024KiB;128MiB;128;0.0048;0.04;0.04;0.04;0;15571292;16396;441580;0;0;659;15206
9;0,000000;1;1024KiB;128MiB;128;0.0059;0.04;0.04;0.08;0;15574492;16444;441656;0;0;657;15208
10;0,000000;1;1024KiB;128MiB;128;0.0048;0.03;0.04;0.07;0;15570100;16508;441612;0;0;650;15215
