run;read_iops;write_iops;read_bw_MBps;write_bw_MBps;read_lat_avg_ms;write_lat_avg_ms
1;11.2;11.2;43.7;43.7;0.08457;0.00271272
2;11.0;11.0;43.1;43.1;0.08551;0.0028716
3;11.1;11.1;43.5;43.5;0.08492;0.00271198
4;10.9;10.9;42.6;42.6;0.08666;0.00275763
5;11.2;11.2;43.9;43.9;0.0838;0.00268325
6;11.4;11.4;44.4;44.4;0.08294;0.00267789
7;11.2;11.2;43.6;43.6;0.08475;0.00271468
8;11.3;11.3;44.3;44.3;0.08336;0.00271049
9;11.2;11.2;43.9;43.9;0.08425;0.00277868
10;11.1;11.1;43.5;43.5;0.08491;0.00269159
