Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/Categorias,43085,2071,12,19.963796324491867,0.3151996061205864,821.3863000273705,117.09037948241847,57.51202416645797,2.7644749227975964,12,15,18,20,29,46,130,230,580,760,820
GET,/Mesas,10726,525,12,19.989235546019984,0.3109998069703579,784.0657997876406,1360.478556777923,14.317604066599237,0.7007963952046056,12,16,19,21,30,45,120,200,550,710,780
GET,/Pedidos/5925,32667,1522,13,21.244877500559163,0.31400006264448166,812.2338000684977,343.2271099274497,43.60555398504543,2.031642120955066,13,16,19,22,30,49,130,240,640,750,810
GET,/Productos,43085,67,10,13.54087051026868,0.4443996585905552,729.821499902755,748.8337008239527,57.51202416645797,0.08943496853087347,10,12,14,16,21,27,40,58,340,540,730
PUT,Abrir Mesa,43084,89,16,20.80544004156783,0.9384998120367527,770.7425002008677,165.00366725466532,57.510689316181384,0.1188016746156379,16,21,24,27,37,47,61,74,320,520,770
POST,Agregar Item,107412,1970,15,17.88661592920198,0.7156999781727791,1033.8665000163019,104.02729676386251,143.37893790803255,2.629655044862996,15,18,20,22,28,36,49,61,310,390,1000
PUT,Cerrar Mesa,42993,533,13,16.32746641500286,0.745400320738554,1031.8264998495579,59.52869071709348,57.38921794101259,0.7114751974172472,13,16,19,20,25,31,43,55,190,480,1000
,Aggregated,323052,6777,13,18.175232027263736,0.3109998069703579,1033.8665000163019,259.8812172653319,431.22605154978714,9.046280324384023,13,17,19,21,28,38,59,110,410,720,1000
