run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.07;0;15481312;35608;459676;0;0;718;15116
2;0,000000;1;1024KiB;128MiB;128;0.0052;0.04;0.04;0.07;0;15480988;35656;459640;0;0;719;15115
3;0,000000;1;1024KiB;128MiB;128;0.0051;0.04;0.04;0.06;0;15472736;35712;459644;0;0;727;15108
4;0,000000;1;1024KiB;128MiB;128;0.0053;0.04;0.04;0.07;0;15479716;35760;459708;0;0;718;15116
5;0,000000;1;1024KiB;128MiB;128;0.0054;0.04;0.04;0.07;0;15474652;35808;459676;0;0;723;15111
6;0,000000;1;1024KiB;128MiB;128;0.0054;0.04;0.04;0.08;0;15474820;35848;459660;0;0;725;15109
7;0,000000;1;1024KiB;128MiB;128;0.0051;0.04;0.04;0.06;0;15477360;35904;459680;0;0;722;15112
8;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.05;0;15467944;35944;459672;0;0;731;15103
9;0,000000;1;1024KiB;128MiB;128;0.0056;0.04;0.04;0.09;0;15468292;36000;459684;0;0;731;15104
10;0,000000;1;1024KiB;128MiB;128;0.0056;0.04;0.04;0.08;0;15467132;36032;459712;0;0;719;15115
