run;cycles;instructions;cache-references;cache-misses;r_avg;in_avg;cs_avg;us_avg;sy_avg;id_avg;st_avg;usr_core_avg;idle_core_avg;load1;load5;load15;r_avg_processes;running_avg
1;18859282817;10972988510;1719204061;250125389;1.40;3545.60;21182.60;24.80;11.00;64.40;0.00;.29;59.79;2.22;2.12;2.02;1.40;1.00
2;18806504901;10974110939;1741766520;247948233;1.60;3955.20;26011.40;27.20;11.80;60.60;0.00;.43;57.87;3.24;2.45;2.14;1.60;3.00
3;19292834420;13614079295;1664007106;238378063;9.00;4081.40;25988.40;30.00;12.00;57.40;0.00;.39;58.98;3.86;2.69;2.23;9.00;1.00
4;20592725060;16671222854;1729997914;251380972;7.80;3948.80;25368.00;34.20;13.20;52.40;0.00;.36;50.81;3.44;2.83;2.33;7.80;2.40
5;21197274661;19352557190;1707533119;261310287;7.40;3115.80;18275.20;27.40;10.80;61.20;0.00;.23;56.01;5.05;3.32;2.53;7.40;1.00
6;21624478334;21077207100;1681134536;253262457;6.00;4166.00;25965.00;36.00;12.60;50.80;0.00;.33;55.00;2.47;3.01;2.50;6.00;4.80
7;23144931046;25791565797;1658333224;260554448;9.00;3491.80;23842.00;30.60;10.60;58.20;0.00;.43;54.34;4.63;3.57;2.74;9.00;2.60
8;23642561622;28202578493;1689867296;269419654;1.80;3274.80;21428.40;30.00;9.60;60.20;0.00;.29;54.82;4.57;3.82;2.91;1.80;2.00
9;26601115829;33659502113;1767973774;294874203;3.60;3086.60;20663.80;27.60;8.80;63.40;0.00;.33;54.95;7.55;4.74;3.30;3.60;1.20
10;23598810507;30517524121;1551792592;256876091;10.80;3663.00;27740.00;33.20;10.00;56.80;0.00;0;99.36;5.14;4.59;3.35;10.80;1.00
