run;read_iops;write_iops;read_bw_MBps;write_bw_MBps;read_lat_avg_ms;write_lat_avg_ms
1;8085;8085;31.6;31.6;0.10997;0.00852149
2;7872;7872;30.8;30.8;0.11132;0
3;7420;7420;29.0;29.0;0.11616;0.00958286
4;7828;7828;30.6;30.6;0.11163;0.00782651
5;7289;7289;28.5;28.5;0.11942;0.00937596
6;8448;8448;33.0;33.0;0.10544;0.00666724
7;8075;8075;31.5;31.5;0.10986;0.00729697
8;8215;8215;32.1;32.1;0.10762;0.00755619
9;8080;8080;31.6;31.6;0.11093;0.00682233
10;8707;8707;34.0;34.0;0.09945;0.00957777
