run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.06;0;13844244;49428;1905328;0;0;1456;13519
2;0,000016;1;1024KiB;128MiB;128;0.0056;0.04;0.04;0.07;0;13790784;49564;1905904;0;0;1496;13478
3;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.08;0;13787364;49684;1907144;0;0;1510;13464
4;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;13844852;49836;1908420;0;0;1454;13518
5;0,000016;1;1024KiB;128MiB;128;0.0056;0.04;0.04;0.07;0;13817396;49932;1909484;0;0;1478;13493
6;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.08;0;13827720;50076;1911180;0;0;1466;13503
7;0,000016;1;1024KiB;128MiB;128;0.0068;0.04;0.05;0.63;0;13817940;50252;1912412;0;0;1474;13494
8;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;13840652;50404;1913528;0;0;1451;13516
9;0,000016;1;1024KiB;128MiB;128;0.0055;0.04;0.04;0.10;0;13833008;50556;1915084;0;0;1450;13514
10;0,000016;1;1024KiB;128MiB;128;0.0056;0.04;0.04;0.07;0;13777440;50668;1916396;0;0;1509;13454
