run;read_iops;write_iops;read_bw_MBps;write_bw_MBps;read_lat_avg_ms;write_lat_avg_ms
1;11.6;11.6;45.4;45.4;0.08108;0.00279227
2;11.6;11.6;45.2;45.2;0.08139;0.00285416
3;11.7;11.7;45.7;45.7;0.08058;0.00272438
4;11.5;11.5;45.0;45.0;0.08184;0.00276996
5;11.7;11.7;45.7;45.7;0.08067;0.00271104
6;11.4;11.4;44.4;44.4;0.08275;0.00288567
7;11.7;11.7;45.6;45.6;0.08078;0.00272515
8;11.6;11.6;45.3;45.3;0.08121;0.00280134
9;11.7;11.7;45.6;45.6;0.0808;0.00270342
10;11.5;11.5;45.0;45.0;0.08178;0.00283508
