run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;13753880;45940;1776180;0;0;1672;13430
2;0,000016;1;1024KiB;128MiB;128;0.0060;0.04;0.05;0.07;0;13517448;46108;1783196;0;0;1851;13245
3;0,000016;1;1024KiB;128MiB;128;0.0066;0.04;0.05;0.60;0;13508136;46300;1792056;0;0;1899;13188
4;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;13500528;46452;1800332;0;0;1899;13180
5;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;13552036;46596;1807364;0;0;1841;13231
6;0,000016;1;1024KiB;128MiB;128;0.0063;0.04;0.05;0.10;0;13558276;46812;1812556;0;0;1829;13238
7;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;13550552;46928;1818244;0;0;1818;13243
8;0,000016;1;1024KiB;128MiB;128;0.0061;0.04;0.05;0.33;0;13587448;47032;1823444;0;0;1791;13265
9;0,000016;1;1024KiB;128MiB;128;0.0059;0.04;0.04;0.06;0;13608968;47200;1829224;0;0;1761;13289
10;0,000016;1;1024KiB;128MiB;128;0.0057;0.04;0.04;0.05;0;13592532;47296;1834052;0;0;1772;13273
