Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1765473975,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1765473976,10,,Aggregated,0.000000,0.000000,11,13,15,16,19,25,27,32,32,32,32,66,7,11,12.739819696324764,5.084199990960769,32.15470000577625,230.65151515151516
1765473977,20,,Aggregated,0.000000,0.000000,9,11,12,13,17,19,26,27,32,32,32,145,7,9,10.731537931032703,4.02560000657104,32.15470000577625,249.46206896551723
1765473978,30,,Aggregated,0.000000,0.000000,9,11,13,14,17,18,21,26,32,32,32,217,7,9,10.68154884796549,4.02560000657104,32.15470000577625,246.80184331797236
1765473979,50,,Aggregated,66.000000,7.000000,9,11,13,14,16,18,21,26,32,32,32,283,7,9,10.563057243699362,3.991000005044043,32.15470000577625,244.34982332155477
1765473980,60,,Aggregated,72.500000,3.500000,9,11,12,13,16,18,19,25,32,32,32,368,8,9,10.309314945516235,3.991000005044043,32.15470000577625,257.2853260869565
1765473981,70,,Aggregated,72.333333,2.333333,9,11,12,13,15,17,19,21,32,32,32,522,9,9,10.177202681822155,3.991000005044043,32.15470000577625,258.83716475095787
1765473982,80,,Aggregated,70.750000,1.750000,10,11,12,13,16,17,19,21,32,32,32,668,10,10,10.325655239241401,3.991000005044043,32.15470000577625,263.38023952095807
1765473983,90,,Aggregated,73.600000,1.600000,9,11,11,12,15,17,19,21,32,32,32,817,11,9,10.113657282369987,3.991000005044043,32.15470000577625,259.0134638922889
1765473984,100,,Aggregated,87.000000,1.500000,9,10,11,12,15,16,18,20,32,32,32,979,12,9,9.898045760771094,3.991000005044043,32.15470000577625,265.52502553626147
1765473985,110,,Aggregated,95.428571,1.428571,9,10,11,12,14,16,18,20,27,32,32,1131,13,9,9.841778072248362,3.991000005044043,32.15470000577625,264.0769230769231
1765473986,120,,Aggregated,102.125000,1.375000,9,11,12,12,15,16,18,19,27,32,32,1378,14,9,10.039012481648399,3.991000005044043,32.15470000577625,270.34470246734395
1765473987,130,,Aggregated,108.777778,1.333333,10,11,12,13,15,17,18,19,27,32,32,1609,15,10,10.234862088051123,3.991000005044043,32.15470000577625,275.0031075201989
1765473988,140,,Aggregated,113.100000,1.300000,10,11,12,13,15,16,18,19,27,32,32,1838,15,10,10.307543634220915,3.991000005044043,32.15470000577625,273.4069640914037
1765473989,150,,Aggregated,131.200000,0.700000,10,11,12,13,15,16,18,20,26,32,32,2040,16,10,10.354047744968899,3.991000005044043,32.15470000577625,270.04607843137256
1765473990,160,,Aggregated,146.400000,0.800000,10,11,12,13,15,16,18,20,26,32,32,2258,17,10,10.339359255838893,3.991000005044043,32.15470000577625,269.91054030115146
1765473991,170,,Aggregated,175.700000,0.900000,10,11,12,13,15,16,18,20,26,32,32,2575,19,10,10.226952854212762,3.9569999935338274,32.15470000577625,267.78563106796116
1765473992,180,,Aggregated,189.000000,0.900000,10,11,12,13,15,16,19,21,27,32,32,2885,21,10,10.235373344725527,3.9569999935338274,32.15470000577625,265.7923743500867
1765473993,190,,Aggregated,205.100000,1.000000,10,11,12,13,15,17,19,21,27,32,32,3194,24,10,10.46413256093502,3.9569999935338274,32.15470000577625,265.96462116468376
1765473994,200,,Aggregated,220.600000,1.100000,10,12,13,13,16,17,20,22,29,34,34,3491,27,10,10.717761243076739,3.9569999935338274,34.07959999458399,265.7668289888284
1765473995,210,,Aggregated,237.500000,1.300000,10,12,13,13,16,17,20,22,29,34,34,3786,28,10,10.751332646482183,3.9569999935338274,34.07959999458399,266.65874273639724
1765473996,220,,Aggregated,251.100000,1.500000,10,12,13,13,16,17,20,22,29,34,34,4185,29,10,10.726690035771796,3.9569999935338274,34.07959999458399,268.1204301075269
1765473997,230,,Aggregated,265.200000,1.500000,10,11,13,13,15,17,20,22,29,34,34,4567,30,10,10.619485285642934,3.9569999935338274,34.07959999458399,266.34114298226405
1765473998,240,,Aggregated,269.300000,1.400000,10,11,13,13,15,17,20,21,29,34,34,4944,31,10,10.604637863994443,3.2436999899800867,34.07959999458399,265.68588187702267
1765473999,250,,Aggregated,286.100000,1.500000,10,12,13,13,15,17,19,21,28,34,34,5309,32,10,10.632400828714669,3.2436999899800867,34.07959999458399,264.61744207948766
1765474000,260,,Aggregated,295.700000,1.500000,10,11,12,13,15,17,19,21,28,34,34,5669,33,10,10.566342176692517,3.2436999899800867,34.07959999458399,265.02998765214323
1765474001,270,,Aggregated,313.300000,1.600000,10,11,12,13,15,17,19,21,28,34,34,6125,33,10,10.450855526462558,3.2436999899800867,34.07959999458399,266.5420408163265
1765474002,280,,Aggregated,329.800000,1.600000,10,11,12,13,15,17,19,21,28,34,34,6567,36,10,10.506628034038968,3.2176999957300723,34.07959999458399,265.81011116186994
