Method,Name,Error,Occurrences
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 10'),452
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 1'),657
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 2'),470
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 8'),413
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 4'),714
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 11'),450
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 2'),410
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 7'),463
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 3'),633
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 5'),649
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 13'),500
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 6'),492
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 9'),461
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 4'),502
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 11'),459
GET,/Productos,RemoteDisconnected('Remote end closed connection without response'),5231
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 11'),462
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 13'),461
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 4'),476
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 2'),457
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 5'),449
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 8'),463
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 1'),473
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 5'),456
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 8'),410
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 4'),442
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 11'),638
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 3'),455
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 7'),505
