run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.05;0;15596200;18016;395312;0;0;671;15237
2;0,000000;1;1024KiB;128MiB;128;0.0055;0.04;0.04;0.08;0;15573200;18088;395380;0;0;699;15210
3;0,000000;1;1024KiB;128MiB;128;0.0053;0.04;0.04;0.28;0;15534448;18136;395448;0;0;728;15181
4;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.05;0;15539980;18192;395444;0;0;727;15182
5;0,000000;1;1024KiB;128MiB;128;0.0052;0.04;0.04;0.08;0;15541028;18232;395504;0;0;736;15172
6;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.07;0;15532464;18288;395480;0;0;743;15165
7;0,000000;1;1024KiB;128MiB;128;0.0067;0.04;0.05;0.09;0;15558092;18344;395476;0;0;708;15200
8;0,000000;1;1024KiB;128MiB;128;0.0050;0.04;0.04;0.08;0;15566920;18392;395488;0;0;710;15198
9;0,000000;1;1024KiB;128MiB;128;0.0050;0.04;0.04;0.06;0;15558856;18440;395552;0;0;710;15199
10;0,000000;1;1024KiB;128MiB;128;0.0067;0.04;0.05;0.08;0;15560812;18480;395488;0;0;717;15191
