run;cycles;instructions;cache-references;cache-misses;r_avg;in_avg;cs_avg;us_avg;sy_avg;id_avg;st_avg;usr_core_avg;idle_core_avg;load1;load5;load15;r_avg_processes;running_avg
1;32206247091;11943002852;2377309874;125202197;2.00;18923.20;41894.20;14.60;6.60;78.80;0.00;0;76.50;1.80;1.72;1.38;2.00;1.00
2;30731490962;11201421969;2215635473;118962108;3.60;20586.80;42555.20;16.20;6.80;76.80;0.00;0;75.83;1.80;1.76;1.42;3.60;1.00
3;26887536789;10647132642;1917223872;112184413;3.00;19085.40;46113.00;16.20;6.20;77.40;0.00;0;76.88;2.19;1.84;1.46;3.00;1.20
4;34978448311;12739289839;2506854501;140893395;5.80;18531.00;45778.00;16.80;6.40;76.60;0.00;0;80.76;2.47;1.88;1.49;5.80;1.20
5;30049359331;11750853317;2140185725;131650184;3.20;21554.80;52657.80;18.00;7.00;74.80;0.00;0;78.58;2.36;1.88;1.51;3.20;1.20
6;35255239592;13499620461;2485210526;150148605;1.20;19090.60;44877.20;15.80;6.00;77.60;0.00;0;76.12;2.99;2.15;1.62;1.20;1.40
7;31583914924;12517701709;2227886751;136397482;2.60;25759.40;54086.20;19.80;9.40;70.60;0.00;0;72.90;2.30;2.11;1.64;2.60;1.60
8;32380810343;12341753990;2304322464;137805924;2.60;20607.80;44199.40;16.40;7.40;76.40;0.00;0;74.91;1.62;1.96;1.62;2.60;1.20
9;35855005836;13203522530;2526445186;152229764;2.00;19821.20;42864.80;16.00;6.40;77.40;0.00;0;77.59;2.71;2.19;1.71;2.00;1.20
10;37385494113;13663875711;2657684615;157044314;2.40;21998.80;43162.20;16.00;7.80;76.40;0.00;0;77.54;1.55;1.97;1.66;2.40;1.20
