run;read_iops;write_iops;read_bw_MBps;write_bw_MBps;read_lat_avg_ms;write_lat_avg_ms
1;4894;4894;19.1;19.1;0.19664;0.00457672
2;4967;4967;19.4;19.4;0.19401;0.0043289
3;4772;4772;18.6;18.6;0.20178;0.00445324
4;4844;4844;18.9;18.9;0.19906;0.00440718
5;5839;5839;22.8;22.8;0.1652;0.00360216
6;4953;4953;19.3;19.3;0.19433;0.00450263
7;4992;4992;19.5;19.5;0.19286;0.00439593
8;5836;5836;22.8;22.8;0.1649;0.00373756
9;4909;4909;19.2;19.2;0.19607;0.00437301
10;5001;5001;19.5;19.5;0.19248;0.00435544
