run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000000;1;1024KiB;128MiB;128;0.0052;0.04;0.04;0.05;0;15545132;17652;444208;0;0;688;15173
2;0,000000;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.07;0;15534828;17684;444208;0;0;688;15173
3;0,000000;1;1024KiB;128MiB;128;0.0071;0.04;0.05;0.08;0;15545440;17716;444224;0;0;692;15170
4;0,000000;1;1024KiB;128MiB;128;0.0052;0.04;0.04;0.07;0;15534832;17748;444228;0;0;699;15163
5;0,000000;1;1024KiB;128MiB;128;0.0056;0.04;0.04;0.08;0;15532188;17780;444268;0;0;687;15174
6;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.05;0;15461948;17820;444380;0;0;743;15118
7;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.06;0;15522988;17868;444316;0;0;716;15145
8;0,000000;1;1024KiB;128MiB;128;0.0054;0.04;0.04;0.07;0;15433200;17900;444300;0;0;732;15130
9;0,000000;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.07;0;15497712;17932;444332;0;0;727;15134
10;0,000000;1;1024KiB;128MiB;128;0.0053;0.04;0.04;0.07;0;15505488;17972;444336;0;0;713;15148
