run;read_iops;write_iops;read_bw_MBps;write_bw_MBps;read_lat_avg_ms;write_lat_avg_ms
1;8360;8360;32.7;32.7;0.10459;0.00837848
2;8290;8290;32.4;32.4;0.10698;0.00722452
3;9142;9142;35.7;35.7;0.09735;0.00617359
4;8101;8101;31.6;31.6;0.1113;0.00761219
5;8199;8199;32.0;32.0;0.10879;0.00805508
6;8689;8689;33.9;33.9;0.10281;0.00632963
7;8050;8050;31.4;31.4;0.11128;0.00747945
8;9149;9149;35.7;35.7;0.09941;0.0059574
9;8521;8521;33.3;33.3;0.10089;0.0102567
10;7795;7795;30.5;30.5;0.1099;0.0102459
