run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000000;1;1024KiB;128MiB;128;0.0050;0.04;0.04;0.08;0;15536352;17228;443900;0;0;696;15166
2;0,000000;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.08;0;15532548;17268;443996;0;0;691;15171
3;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.05;0;15537620;17300;443996;0;0;690;15172
4;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.05;0;15532920;17332;444004;0;0;684;15178
5;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.05;0;15524624;17364;444032;0;0;698;15164
6;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.05;0;15531168;17396;444020;0;0;690;15172
7;0,000000;1;1024KiB;128MiB;128;0.0056;0.04;0.04;0.07;0;15533844;17428;444044;0;0;689;15173
8;0,000000;1;1024KiB;128MiB;128;0.0060;0.04;0.04;0.08;0;15539092;17460;444040;0;0;691;15171
9;0,000000;1;1024KiB;128MiB;128;0.0056;0.04;0.04;0.09;0;15535148;17500;444036;0;0;698;15163
10;0,000000;1;1024KiB;128MiB;128;0.0056;0.04;0.04;0.08;0;15526692;17532;444052;0;0;703;15159
