Method,Name,Error,Occurrences
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 7'),16
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 6'),919
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 3'),570
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 8'),1074
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 2'),539
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 3'),556
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 4'),565
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 7'),536
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 1'),47
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 4'),605
GET,/Pedidos/5925,HTTPError('500 Server Error: Internal Server Error for url: /Pedidos/5925'),6
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 12'),576
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 11'),1
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 9'),508
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 3'),9
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 7'),471
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 9'),909
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 9'),563
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 12'),581
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 2'),968
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 11'),516
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 3'),634
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 9'),522
GET,/Categorias,HTTPError('500 Server Error: Internal Server Error for url: /Categorias'),3
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 7'),1012
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 1'),546
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 10'),966
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 13'),610
GET,/Mesas,HTTPError('500 Server Error: Internal Server Error for url: /Mesas'),1
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 8'),524
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 1'),544
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 12'),542
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 2'),539
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 13'),590
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 5'),2
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 8'),24
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 5'),565
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 5'),608
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 1'),575
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 12'),580
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 9'),519
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 10'),40
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 1'),1104
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 2'),1
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 8'),557
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 4'),1047
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 11'),513
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 2'),515
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 7'),468
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 3'),916
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 5'),885
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 13'),647
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 6'),13
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 9'),68
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 4'),190
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 11'),536
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 11'),516
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 13'),692
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 4'),606
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 2'),504
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 5'),557
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 8'),530
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 1'),587
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 5'),570
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 8'),524
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 4'),612
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 11'),1036
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 3'),599
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 7'),444
