run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.05;0;15491840;30184;458796;0;0;714;15126
2;0,000000;1;1024KiB;128MiB;128;0.0055;0.04;0.04;0.08;0;15490496;30240;458820;0;0;714;15127
3;0,000000;1;1024KiB;128MiB;128;0.0068;0.04;0.05;0.10;0;15485284;30288;458892;0;0;711;15130
4;0,000000;1;1024KiB;128MiB;128;0.0051;0.04;0.04;0.06;0;15494088;30336;458888;0;0;714;15126
5;0,000000;1;1024KiB;128MiB;128;0.0060;0.04;0.04;0.08;0;15485272;30376;458888;0;0;722;15119
6;0,000000;1;1024KiB;128MiB;128;0.0053;0.04;0.04;0.08;0;15491036;30416;458888;0;0;705;15136
7;0,000000;1;1024KiB;128MiB;128;0.0055;0.04;0.04;0.06;0;15508356;30464;458888;0;0;699;15141
8;0,000000;1;1024KiB;128MiB;128;0.0054;0.04;0.04;0.11;0;15494900;30520;458904;0;0;712;15129
9;0,000000;1;1024KiB;128MiB;128;0.0070;0.04;0.05;0.08;0;15480276;30560;458936;0;0;726;15114
10;0,000000;1;1024KiB;128MiB;128;0.0054;0.04;0.04;0.08;0;15501856;30616;458904;0;0;705;15135
