run;cycles;instructions;cache-references;cache-misses;r_avg;in_avg;cs_avg;us_avg;sy_avg;id_avg;st_avg;usr_core_avg;idle_core_avg;load1;load5;load15;r_avg_processes;running_avg
1;34170498499;12337795917;2462084210;133168782;1.80;20472.20;44133.80;17.00;7.40;75.60;0.00;0;73.11;1.21;1.56;1.42;1.80;1.00
2;36309377400;13141444458;2628773615;141239672;1.80;22750.00;42116.80;17.00;7.00;76.20;0.00;0;72.33;0.68;1.36;1.36;1.80;1.20
3;35598719808;12826717953;2544638177;141968211;2.40;25068.80;49570.80;18.40;8.40;73.20;0.00;0;73.53;1.70;1.54;1.42;2.40;1.00
4;37181747960;13281610564;2624596567;148428422;3.80;22945.20;42155.20;16.80;7.80;75.40;0.00;0;73.23;1.26;1.44;1.39;3.80;1.20
5;38292410293;13622807936;2705494270;151630613;1.60;24433.20;42284.60;16.60;7.80;75.40;0.00;0;72.76;0.94;1.32;1.35;1.60;1.20
6;37573747442;13496639085;2662205539;154569697;2.80;23431.80;42459.20;16.60;8.20;75.40;0.00;0;74.54;2.22;1.58;1.44;2.80;1.20
7;36993743353;13224046246;2645460036;154014261;3.00;22793.60;39704.00;14.60;7.40;78.20;0.00;0;72.47;2.25;1.70;1.49;3.00;1.00
8;36774422366;13094418212;2591106030;155101876;4.60;24041.00;45098.40;17.00;7.20;75.60;0.00;0;73.42;1.87;1.67;1.49;4.60;1.20
9;37364583287;13402959468;2615264399;159568866;3.60;23363.20;40787.00;16.20;7.20;76.80;0.00;0;72.70;1.18;1.51;1.44;3.60;1.20
10;37839946498;13790246522;2679916485;160880641;2.00;24447.60;43614.20;16.80;8.60;75.00;0.00;0;72.96;1.89;1.67;1.50;2.00;1.00
