run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.08;0;13735652;27048;1330476;0;0;2135;13397
2;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;13692840;27316;1332248;0;0;2159;13371
3;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;13716776;27484;1334216;0;0;2121;13406
4;0,000016;1;1024KiB;128MiB;128;0.0057;0.04;0.04;0.05;0;13715952;27644;1335680;0;0;2133;13393
5;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.06;0;13723784;27764;1337420;0;0;2111;13414
6;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;13721628;27868;1339156;0;0;2129;13395
7;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.07;0;13702324;27972;1340664;0;0;2139;13383
8;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.08;0;13723232;28124;1342608;0;0;2131;13389
9;0,000016;1;1024KiB;128MiB;128;0.0057;0.04;0.04;0.05;0;13711916;28252;1344108;0;0;2128;13390
10;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;13721092;28368;1345652;0;0;2120;13397
