run;cycles;instructions;cache-references;cache-misses;r_avg;in_avg;cs_avg;us_avg;sy_avg;id_avg;st_avg;usr_core_avg;idle_core_avg;load1;load5;load15;r_avg_processes;running_avg
1;41732681688;40869305774;1361913481;244697735;3.40;7566.40;112034.60;10.80;19.20;69.60;0.00;.27;66.09;2.62;2.43;2.38;3.40;1.00
2;40641801878;40705587619;1312047699;241939695;2.40;7121.80;102467.00;11.00;18.80;69.60;0.00;.33;68.44;2.64;2.47;2.39;2.40;1.00
3;40935607348;41080259346;1322650113;241116078;6.00;6536.20;85055.80;10.60;18.60;70.00;0.00;.37;68.03;2.59;2.52;2.41;6.00;1.00
4;41174928298;41264878441;1361642405;244311874;2.60;7401.40;108610.60;11.40;19.00;69.20;0.00;.20;69.47;2.46;2.48;2.41;2.60;1.20
5;39303778070;40333072725;1253975048;229558147;3.80;7246.60;105867.00;11.40;18.80;69.60;0.00;.33;68.09;2.37;2.46;2.41;3.80;1.00
6;40283848179;40858582998;1268094666;239236680;3.80;6741.60;97312.00;10.80;18.40;70.20;0.00;.23;68.62;2.35;2.44;2.40;3.80;1.00
7;41465355048;40988632715;1358410902;243684791;2.00;7632.20;116984.80;12.20;18.60;68.80;0.00;.34;67.95;2.27;2.43;2.40;2.00;1.00
8;40070825537;41028838914;1277746987;237048139;4.40;7410.80;112851.20;11.40;19.20;69.20;0.00;.26;68.50;2.10;2.38;2.39;4.40;1.00
9;40362998913;40743424502;1319093473;237902046;2.40;7280.00;111093.00;11.60;19.40;69.20;0.00;.30;67.58;2.86;2.48;2.41;2.40;1.60
10;41165933121;41090951645;1338711870;242109021;2.20;8408.20;138719.80;13.00;19.80;66.80;0.00;.33;68.68;2.15;2.35;2.37;2.20;1.20
