run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.05;0;14631320;37964;455580;0;0;1548;14288
2;0,000000;1;1024KiB;128MiB;128;0.0048;0.03;0.04;0.07;0;15025408;37996;455576;0;0;1164;14672
3;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.07;0;15294704;38036;455616;0;0;863;14973
4;0,000000;1;1024KiB;128MiB;128;0.0048;0.04;0.04;0.05;0;15417948;38076;455648;0;0;780;15056
5;0,000000;1;1024KiB;128MiB;128;0.0048;0.03;0.04;0.07;0;15409220;38108;455628;0;0;789;15047
6;0,000000;1;1024KiB;128MiB;128;0.0048;0.04;0.04;0.05;0;15419568;38140;455652;0;0;779;15057
7;0,000000;1;1024KiB;128MiB;128;0.0048;0.04;0.04;0.05;0;15416100;38172;455640;0;0;782;15054
8;0,000000;1;1024KiB;128MiB;128;0.0048;0.04;0.04;0.05;0;15430360;38212;455616;0;0;768;15068
9;0,000000;1;1024KiB;128MiB;128;0.0052;0.03;0.04;0.09;0;15415140;38244;455640;0;0;783;15053
10;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.07;0;15415644;38276;455600;0;0;783;15053
