run;read_iops;write_iops;read_bw_MBps;write_bw_MBps;read_lat_avg_ms;write_lat_avg_ms
1;6037;6037;23.6;23.6;0.15984;0.00346133
2;5887;5887;23.0;23.0;0.16381;0.0035812
3;6029;6029;23.6;23.6;0.16021;0.00328245
4;5742;5742;22.4;22.4;0.1682;0.00354527
5;5678;5678;22.2;22.2;0.17006;0.00356737
6;5961;5961;23.3;23.3;0.16198;0.00339546
7;6066;6066;23.7;23.7;0.15893;0.00334096
8;5978;5978;23.4;23.4;0.16127;0.00354848
9;5550;5550;21.7;21.7;0.17396;0.00369605
10;6012;6012;23.5;23.5;0.16066;0.00329533
