run;cycles;instructions;cache-references;cache-misses;r_avg;in_avg;cs_avg;us_avg;sy_avg;id_avg;st_avg;usr_core_avg;idle_core_avg;load1;load5;load15;r_avg_processes;running_avg
1;47657786854;18336992937;3449567844;207320432;1.60;26058.40;69294.00;22.80;9.20;68.00;0.00;0;64.80;1.13;1.97;2.12;1.60;1.20
2;45644945268;20400006088;3020086697;186264505;1.40;7664.20;13370.80;7.40;3.20;89.80;0.00;0;91.74;1.56;2.02;2.13;1.40;1.00
3;50275730186;19279453950;3566766903;221517815;2.20;26427.60;69545.60;22.60;8.80;68.00;0.00;0;63.22;2.10;2.08;2.15;2.20;1.20
4;49393332657;18070622502;3485196370;210191492;5.20;28520.80;77233.00;25.00;10.20;64.60;0.00;0;61.92;1.49;1.91;2.08;5.20;1.20
5;51349845414;19514838310;3554603796;224611651;3.80;28978.80;78164.20;25.60;10.20;64.20;0.00;0;61.79;2.59;2.14;2.15;3.80;1.00
6;51931496519;19475973648;3656825933;228530121;3.20;29031.00;75622.60;25.80;10.20;64.00;0.00;0;60.09;3.52;2.41;2.24;3.20;1.00
7;49980739485;19353105508;3496017929;221635396;5.80;29033.00;77356.00;26.20;10.00;64.00;0.00;0;62.76;2.81;2.43;2.25;5.80;1.20
8;52048033324;20112559167;3634470231;230056844;4.60;28820.20;74251.40;25.60;10.20;63.80;0.00;.03;59.44;3.44;2.60;2.32;4.60;1.20
9;53461258750;20362689299;3743066099;243548741;3.80;30201.00;75093.80;26.20;10.60;63.40;0.00;0;59.45;3.13;2.67;2.36;3.80;1.20
10;68452725713;44904195951;3484179032;293205660;3.20;24210.40;67451.20;21.20;9.40;69.40;0.00;0;61.32;2.50;2.59;2.35;3.20;1.40
