run;read_iops;write_iops;read_bw_MBps;write_bw_MBps;read_lat_avg_ms;write_lat_avg_ms
1;4915;4915;19.2;19.2;0.19581;0.00452722
2;6186;6186;24.2;24.2;0.1555;0.00358128
3;6490;6490;25.4;25.4;0.14878;0.00300716
4;4955;4955;19.4;19.4;0.19418;0.00449167
5;5021;5021;19.6;19.6;0.19148;0.00445225
6;4932;4932;19.3;19.3;0.19491;0.00454328
7;4945;4945;19.3;19.3;0.19451;0.0045257
8;5021;5021;19.6;19.6;0.19127;0.00463795
9;5071;5071;19.8;19.8;0.18945;0.00450258
10;5071;5071;19.8;19.8;0.18943;0.00444025
