run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000000;1;1024KiB;128MiB;128;0.0057;0.04;0.04;0.08;0;15427624;37516;455884;0;0;777;15059
2;0,000000;1;1024KiB;128MiB;128;0.0063;0.04;0.05;0.12;0;15342828;37556;455888;0;0;836;15000
3;0,000000;1;1024KiB;128MiB;128;0.0057;0.03;0.04;0.08;0;14922560;37588;456072;0;0;1059;14777
4;0,000000;1;1024KiB;128MiB;128;0.0104;0.04;0.08;2.94;0;15356460;37620;456052;0;0;818;15018
5;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.06;0;15361820;37660;456044;0;0;846;14990
6;0,000000;1;1024KiB;128MiB;128;0.0051;0.04;0.04;0.07;0;15307384;37700;456064;0;0;836;15000
7;0,000000;1;1024KiB;128MiB;128;0.0087;0.04;0.07;0.19;0;15418192;37740;456048;0;0;789;15047
8;0,000000;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.13;0;15347592;37772;456056;0;0;847;14989
9;0,000000;1;1024KiB;128MiB;128;0.0061;0.04;0.05;0.10;0;15417560;37804;456068;0;0;787;15049
10;0,000000;1;1024KiB;128MiB;128;0.0048;0.03;0.04;0.08;0;15202840;37836;456088;0;0;955;14881
