run;cycles;instructions;cache-references;cache-misses;r_avg;in_avg;cs_avg;us_avg;sy_avg;id_avg;st_avg;usr_core_avg;idle_core_avg;load1;load5;load15;r_avg_processes;running_avg
1;53342048624;19920652013;3851771832;234604186;1.80;29661.40;79938.40;25.80;10.00;64.20;0.00;0;56.75;3.49;2.58;2.29;1.80;1.40
2;55774276838;20546295459;3958172849;245409735;2.00;31619.80;83815.60;27.00;10.40;62.60;0.00;0;58.67;3.66;2.80;2.39;2.00;1.00
3;37517356989;21601609730;2398181081;154437713;1.00;16693.60;45818.00;15.20;6.20;79.00;0.00;0;93.41;6.07;3.53;2.65;1.00;1.20
4;41739271040;16517110961;2972675855;181151827;5.40;32899.60;87164.80;29.60;11.40;59.60;0.00;0;63.00;4.69;3.54;2.70;5.40;1.20
5;50689658094;23597521817;3214332400;227222735;4.20;26071.20;72700.80;23.20;9.20;67.80;0.00;0;62.52;5.73;3.92;2.87;4.20;1.00
6;53774123440;20285441693;3688785156;237615463;1.60;29268.60;67679.40;23.40;10.00;66.80;0.00;0;61.46;4.37;3.87;2.92;1.60;1.80
7;57018946517;20593885796;3941393039;251294406;5.20;33155.00;78688.20;26.40;11.00;62.80;0.00;0;56.71;3.95;3.85;2.96;5.20;1.00
8;56756812125;21071978377;3885539117;249887674;5.00;32180.80;81572.00;27.40;10.60;62.20;0.00;0;58.19;2.47;3.51;2.90;5.00;1.00
9;54411008951;21502613630;3579947564;230205102;3.60;16849.20;48337.60;15.60;6.60;77.80;0.00;0;63.09;2.35;3.32;2.87;3.60;1.20
10;60062532810;37892099750;3092586831;256371989;5.40;34393.00;90441.20;30.60;11.20;58.40;0.00;0;71.46;3.82;3.50;2.95;5.40;1.40
