Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1755551861,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1755551862,10,,Aggregated,0.000000,0.000000,8,10,16,21,140,140,160,170,170,170,170,81,8,8,26.792885184454743,3.6939000128768384,167.3738999525085,288.9753086419753
1755551863,20,,Aggregated,0.000000,0.000000,10,12,19,23,27,140,140,160,170,170,170,151,8,10,20.87716423884799,3.6939000128768384,167.3738999525085,260.6158940397351
1755551864,40,,Aggregated,0.000000,0.000000,11,14,20,23,26,27,140,140,170,170,170,225,8,11,18.93385377764288,3.6939000128768384,167.3738999525085,253.12
1755551865,50,,Aggregated,81.000000,8.000000,10,13,15,19,25,27,140,140,170,170,170,301,8,10,16.69045249127823,3.6939000128768384,167.3738999525085,248.43853820598008
1755551866,60,,Aggregated,75.500000,4.000000,10,13,15,18,25,55,140,140,170,170,170,387,8,10,16.663387595875626,3.6939000128768384,167.3738999525085,252.24289405684755
1755551867,70,,Aggregated,75.000000,2.666667,11,13,16,18,24,27,63,140,170,170,170,545,9,11,15.613374127493744,3.6939000128768384,167.3738999525085,248.76697247706423
1755551868,80,,Aggregated,75.250000,2.000000,11,15,18,20,24,28,61,140,170,170,170,686,10,11,15.979195043085545,3.6939000128768384,167.3738999525085,246.96501457725947
1755551869,90,,Aggregated,77.400000,1.600000,11,14,17,18,23,27,59,140,170,170,170,838,10,11,15.215098567397016,3.6939000128768384,167.3738999525085,247.66945107398567
1755551870,100,,Aggregated,90.833333,1.500000,12,14,17,19,23,27,57,140,170,170,170,987,12,12,15.167594730798363,1.2099999585188925,167.3738999525085,247.17527862208712
1755551871,110,,Aggregated,98.000000,1.428571,12,15,17,19,23,26,46,63,160,170,170,1156,15,12,14.968596106684352,0.7359000155702233,167.3738999525085,247.9455017301038
1755551872,120,,Aggregated,109.666667,1.333333,12,15,17,19,23,27,45,61,160,170,170,1378,17,12,14.936332075499438,0.7359000155702233,167.3738999525085,248.53773584905662
1755551873,130,,Aggregated,109.666667,1.333333,12,14,17,18,22,26,42,59,160,170,170,1606,21,12,14.374278020186194,0.7359000155702233,167.3738999525085,249.11270236612702
1755551874,140,,Aggregated,115.600000,1.500000,12,15,17,19,23,28,41,59,160,170,170,1837,25,12,14.710529178053203,0.610699993558228,167.3738999525085,252.19161676646706
1755551875,150,,Aggregated,129.400000,0.900000,12,14,17,18,23,27,39,58,140,170,170,2067,27,12,14.416305612056076,0.610699993558228,167.3738999525085,252.55781325592648
1755551876,160,,Aggregated,145.500000,1.300000,12,14,16,18,23,26,37,54,140,170,170,2305,29,12,14.139896268888686,0.610699993558228,167.3738999525085,252.91887201735358
1755551877,170,,Aggregated,176.600000,1.900000,12,14,17,18,23,28,40,59,170,180,180,2604,35,12,14.67961117496214,0.36120001459494233,176.48699996061623,254.3836405529954
1755551878,180,,Aggregated,191.800000,2.100000,12,14,16,18,22,27,38,58,170,180,180,2904,37,12,14.415972727193266,0.36120001459494233,176.48699996061623,253.15943526170798
1755551879,190,,Aggregated,191.800000,2.100000,12,14,16,17,22,26,36,57,170,180,180,3219,43,12,14.158209878962161,0.3326000296510756,176.48699996061623,253.66387076731905
1755551880,200,,Aggregated,201.800000,2.600000,12,14,16,17,21,25,35,54,170,180,180,3535,47,12,13.874597991441272,0.3326000296510756,176.48699996061623,256.14427157001415
1755551881,210,,Aggregated,221.500000,2.700000,12,14,16,17,22,26,35,52,170,180,180,3837,50,12,14.028376465703849,0.3326000296510756,176.48699996061623,256.80297107114933
1755551882,220,,Aggregated,254.800000,3.500000,12,14,16,17,21,26,34,47,160,180,180,4223,52,12,13.88592952867344,0.3326000296510756,176.48699996061623,256.79516931091644
1755551883,230,,Aggregated,268.100000,3.500000,12,14,16,18,23,27,39,57,160,180,180,4608,57,12,14.357254774368913,0.3326000296510756,176.48699996061623,257.68402777777777
1755551884,240,,Aggregated,276.900000,3.500000,12,15,17,19,26,35,59,87,440,510,510,4986,74,12,16.706424388293243,0.3326000296510756,505.15049998648465,257.8321299638989
1755551885,250,,Aggregated,276.900000,3.500000,12,15,18,19,26,34,57,84,440,510,510,5372,77,12,16.544978071413038,0.3318000235594809,505.15049998648465,258.2014147431124
1755551886,260,,Aggregated,299.800000,4.600000,12,15,17,19,25,34,55,82,440,510,510,5729,81,12,16.326689352432574,0.3318000235594809,505.15049998648465,257.8045034037354
1755551887,270,,Aggregated,330.500000,5.000000,12,15,17,19,25,33,53,79,340,510,510,6183,85,12,15.992007472021928,0.3318000235594809,505.15049998648465,258.0776322173702
1755551888,280,,Aggregated,339.000000,5.100000,13,15,17,19,26,37,61,110,540,550,550,6663,89,13,17.806785276875853,0.3318000235594809,551.7854000208899,257.74921206663663
1755551889,290,,Aggregated,355.000000,5.000000,13,16,18,20,29,46,78,140,530,550,550,7037,91,13,19.05710254361091,0.3318000235594809,551.7854000208899,259.66633508597414
1755551890,300,,Aggregated,351.300000,4.900000,13,16,18,21,30,45,75,130,530,550,550,7560,97,13,19.017280436577657,0.3318000235594809,551.7854000208899,259.3334656084656
1755551891,310,,Aggregated,360.300000,4.600000,13,16,18,20,29,43,74,130,530,550,550,8003,101,13,18.82527181070194,0.3318000235594809,551.7854000208899,259.3696113957266
