Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/Categorias,12457,4623,11000.0,8481.953021730815,0.7587000727653503,35897.22649997566,115.24741109416392,19.012371207260333,7.055807344558442,11000,12000,13000,13000,15000,20000,22000,27000,34000,36000,36000
GET,/Mesas,3117,1199,11000.0,8563.78444292661,0.5172999808564782,38706.88820001669,1539.3965351299325,4.757289961710721,1.8299617144982852,11000,12000,13000,13000,15000,20000,22000,27000,34000,39000,39000
GET,/Pedidos/5925,9202,3387,11000.0,8787.794405400902,0.5313000874593854,37155.566600034945,234.08389480547706,14.044460130786671,5.1693747514642965,11000,12000,13000,13000,16000,20000,23000,27000,34000,37000,37000
GET,/Productos,12346,4694,880.0,4782.484531256709,0.36010006442666054,36223.47790002823,498.61534100113397,18.84295857147275,7.164170381864012,880,8200,11000,12000,13000,14000,19000,21000,28000,34000,36000
PUT,Abrir Mesa,12153,6638,4200.0,7194.49190376089,0.5930999759584665,42161.526900017634,80.10557064099399,18.548394258797046,10.131180868089755,4200,11000,13000,14000,16000,19000,23000,26000,34000,38000,42000
POST,Agregar Item,13656,7609,2300.0,5387.761211467113,0.6900000153109431,34213.80040002987,96.99575278265964,20.842332921758615,11.613159871240576,2300,5000,12000,12000,14000,16000,19000,21000,30000,34000,34000
PUT,Cerrar Mesa,5408,2859,11000.0,8579.98082104304,1.2352000921964645,35374.546300037764,34.53069526627219,8.253905714767912,4.363520051501749,11000,13000,14000,14000,16000,19000,21000,24000,31000,35000,35000
,Aggregated,68339,31009,4200.0,7019.02729820596,0.36010006442666054,42161.526900017634,249.18011677080437,104.30171276655405,47.32717498321712,4200,12000,12000,13000,15000,19000,21000,26000,32000,36000,42000
