run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.08;0;13257860;54920;1654884;0;0;2264;12947
2;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;13335064;55064;1656208;0;0;2188;13022
3;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;13353244;55160;1657812;0;0;2170;13038
4;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.13;0;13306228;55304;1659496;0;0;2212;12994
5;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.06;0;13299944;55400;1660976;0;0;2218;12987
6;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.10;0;13291308;55496;1662444;0;0;2224;12979
7;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;13274460;55632;1663720;0;0;2242;12959
8;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;13253584;55728;1665252;0;0;2261;12940
9;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;13222444;55872;1666924;0;0;2275;12924
10;0,000016;1;1024KiB;128MiB;128;0.0060;0.04;0.04;0.05;0;13238044;55984;1668388;0;0;2274;12923
