run;read_iops;write_iops;read_bw_MBps;write_bw_MBps;read_lat_avg_ms;write_lat_avg_ms
1;11.6;11.6;45.2;45.2;0.08131;0.00279897
2;11.6;11.6;45.5;45.5;0.08094;0.00276714
3;11.6;11.6;45.2;45.2;0.08139;0.0027205
4;11.5;11.5;45.0;45.0;0.082;0.00271485
5;11.6;11.6;45.4;45.4;0.0811;0.00273127
6;11.6;11.6;45.2;45.2;0.08149;0.00276031
7;11.5;11.5;45.1;45.1;0.08169;0.00277607
8;11.7;11.7;45.6;45.6;0.08081;0.00274349
9;11.6;11.6;45.4;45.4;0.08121;0.00269274
10;11.6;11.6;45.2;45.2;0.08143;0.00278313
