run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;14995760;20560;782868;0;0;1089;14643
2;0,000016;1;1024KiB;128MiB;128;0.0057;0.04;0.04;0.09;0;14964412;20656;786740;0;0;1105;14624
3;0,000016;1;1024KiB;128MiB;128;0.0057;0.04;0.04;0.07;0;14980292;20752;790684;0;0;1096;14628
4;0,000016;1;1024KiB;128MiB;128;0.0057;0.04;0.04;0.08;0;14959724;20848;794888;0;0;1112;14609
5;0,000016;1;1024KiB;128MiB;128;0.0057;0.04;0.04;0.08;0;14986888;20992;799372;0;0;1082;14634
6;0,000016;1;1024KiB;128MiB;128;0.0056;0.04;0.04;0.08;0;14961716;21112;803900;0;0;1101;14611
7;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.09;0;14980932;21216;808500;0;0;1079;14629
8;0,000016;1;1024KiB;128MiB;128;0.0056;0.04;0.04;0.09;0;14950324;21304;813360;0;0;1093;14611
9;0,000016;1;1024KiB;128MiB;128;0.0061;0.04;0.05;0.24;0;14958820;21456;820388;0;0;1077;14620
10;0,000016;1;1024KiB;128MiB;128;0.0057;0.04;0.04;0.05;0;14939692;21604;825948;0;0;1102;14590
