run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.06;0;13773464;31960;1709448;0;0;1728;13449
2;0,000016;1;1024KiB;128MiB;128;0.0066;0.04;0.04;0.06;0;13764484;32112;1714388;0;0;1732;13441
3;0,000016;1;1024KiB;128MiB;128;0.0059;0.04;0.04;0.06;0;13743468;32216;1719424;0;0;1747;13421
4;0,000016;1;1024KiB;128MiB;128;0.0061;0.04;0.05;0.08;0;13874196;32360;1726488;0;0;1612;13549
5;0,000016;1;1024KiB;128MiB;128;0.0059;0.04;0.04;0.06;0;13668160;32464;1731836;0;0;1806;13349
6;0,000016;1;1024KiB;128MiB;128;0.0067;0.04;0.05;0.48;0;13606900;32744;1739052;0;0;1814;13334
7;0,000016;1;1024KiB;128MiB;128;0.0087;0.04;0.06;1.06;0;13663220;32856;1744224;0;0;1811;13332
8;0,000016;1;1024KiB;128MiB;128;0.0087;0.04;0.04;0.06;0;13862296;33012;1749716;0;0;1611;13527
9;0,000016;1;1024KiB;128MiB;128;0.0057;0.04;0.04;0.05;0;13843828;33116;1754476;0;0;1608;13526
10;0,000016;1;1024KiB;128MiB;128;0.0057;0.04;0.04;0.05;0;13831128;33316;1762072;0;0;1632;13494
