run;cycles;instructions;cache-references;cache-misses;r_avg;in_avg;cs_avg;us_avg;sy_avg;id_avg;st_avg;usr_core_avg;idle_core_avg;load1;load5;load15;r_avg_processes;running_avg
1;24029371206;13591780595;2212628727;319501318;4.00;4054.00;25143.40;33.60;10.80;55.20;0.00;.79;50.38;4.62;4.03;3.42;4.00;2.00
2;25881141357;18013007435;2229471741;328039792;7.40;4226.00;24810.00;38.20;12.60;48.60;0.00;.36;49.73;6.56;4.45;3.59;7.40;2.20
3;27356540888;23412045495;2216911678;328235719;6.20;3960.40;22629.20;38.00;11.00;50.40;0.00;.53;41.63;4.93;4.48;3.68;6.20;3.40
4;26171063108;26889348681;2039116454;318709235;10.40;3824.00;24262.20;36.20;10.60;53.00;0.00;.43;50.07;7.13;5.15;3.98;10.40;3.00
5;30738270452;32266821328;2273153933;357212339;7.80;4128.40;25824.60;38.20;9.60;51.80;0.00;.46;50.55;7.10;5.39;4.13;7.80;2.20
6;32130239204;36220418749;2303060000;369481298;7.60;5291.80;38695.00;47.20;12.80;39.60;0.00;.60;43.90;6.72;5.80;4.41;7.60;3.80
7;32433675720;39523871330;2173094957;364095226;12.40;4926.20;36248.20;40.00;10.40;49.20;0.00;.52;47.61;7.62;6.40;4.71;12.40;4.00
8;34036769950;43459528150;2238229549;379069922;17.20;4078.80;26822.20;41.40;11.80;46.40;0.00;.43;52.72;5.81;6.04;4.74;17.20;1.40
9;36650470476;50868565319;2239789273;384126072;9.60;4485.00;31967.20;44.60;10.80;44.40;0.00;.39;48.10;6.37;6.01;4.84;9.60;5.60
10;38002071;12522296;4357871;167207;1.00;277.00;1100.40;6.20;1.60;92.20;0.00;.03;99.76;2.20;4.80;4.52;1.00;1.00
