run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;12987680;56652;2049452;0;0;2147;12682
2;0,000016;1;1024KiB;128MiB;128;0.0059;0.04;0.04;0.17;0;12846032;59348;2063504;0;0;2273;12544
3;0,000016;1;1024KiB;128MiB;128;0.0063;0.04;0.05;0.40;0;12851996;59508;2065100;0;0;2254;12562
4;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;12838544;59644;2066420;0;0;2278;12537
5;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;12797844;59740;2067904;0;0;2318;12495
6;0,000016;1;1024KiB;128MiB;128;0.0057;0.04;0.04;0.05;0;12770256;59836;2069348;0;0;2341;12470
7;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.06;0;12783240;59932;2070812;0;0;2327;12483
8;0,000016;1;1024KiB;128MiB;128;0.0057;0.04;0.04;0.07;0;12755580;60108;2072444;0;0;2352;12456
9;0,000016;1;1024KiB;128MiB;128;0.0061;0.04;0.05;0.09;0;12724712;60204;2073900;0;0;2381;12426
10;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;12662340;60308;2075376;0;0;2441;12364
