run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000016;1;1024KiB;128MiB;128;0.0056;0.04;0.04;0.09;0;14179284;35652;1429468;0;0;1534;13897
2;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;14287064;35764;1430892;0;0;1478;13952
3;0,000016;1;1024KiB;128MiB;128;0.0056;0.04;0.04;0.09;0;14165380;35884;1432740;0;0;1595;13833
4;0,000016;1;1024KiB;128MiB;128;0.0056;0.04;0.04;0.09;0;14155168;35996;1434252;0;0;1604;13823
5;0,000016;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.05;0;14217760;36200;1435964;0;0;1541;13883
6;0,000016;1;1024KiB;128MiB;128;0.0056;0.04;0.04;0.07;0;14128464;36344;1437856;0;0;1626;13797
7;0,000016;1;1024KiB;128MiB;128;0.0056;0.04;0.04;0.07;0;14029468;36440;1439216;0;0;1723;13698
8;0,000016;1;1024KiB;128MiB;128;0.0057;0.04;0.04;0.05;0;14057256;36552;1441068;0;0;1693;13727
9;0,000016;1;1024KiB;128MiB;128;0.0056;0.04;0.04;0.08;0;14276676;36752;1442400;0;0;1476;13942
10;0,000016;1;1024KiB;128MiB;128;0.0056;0.04;0.04;0.09;0;14257780;36860;1443704;0;0;1494;13923
