run;cycles;instructions;cache-references;cache-misses;r_avg;in_avg;cs_avg;us_avg;sy_avg;id_avg;st_avg;usr_core_avg;idle_core_avg;load1;load5;load15;r_avg_processes;running_avg
1;28933330694;10390040398;2044707155;119549981;1.00;17871.00;37423.60;13.00;6.40;80.40;0.00;0;77.91;0.47;1.13;1.01;1.00;1.20
2;29648178137;10790092027;2173600241;118493019;2.00;21369.40;40802.80;15.60;7.00;77.20;0.00;0;76.67;1.39;1.22;1.05;2.00;1.20
3;30303388375;10958373710;2195720275;121484344;3.00;19436.60;32841.40;13.80;6.20;80.20;0.00;0;77.25;1.76;1.37;1.11;3.00;1.00
4;31756430459;11360866198;2270042223;124022078;2.40;23034.00;38127.60;16.20;7.80;76.00;0.00;0;76.29;1.58;1.42;1.14;2.40;1.20
5;31675682309;11428360594;2286698394;128101735;2.40;19181.00;30165.40;13.20;5.40;81.20;0.00;0;76.77;1.45;1.44;1.17;2.40;1.00
6;31663374590;11277412687;2259633957;126702191;4.20;23190.20;37192.60;15.80;7.00;76.80;0.00;0;76.74;1.11;1.34;1.15;4.20;1.00
7;28296388792;10454983559;2071470285;118762760;2.20;16203.20;41356.00;13.20;6.00;80.40;0.00;0;78.70;1.48;1.41;1.18;2.20;1.00
8;30483001271;11015092891;2203485486;126918420;2.80;19209.00;32656.00;13.80;6.40;79.40;0.00;0;76.02;2.36;1.64;1.27;2.80;1.20
9;31393927502;11318954904;2246538914;128232175;3.60;24141.40;41988.00;16.40;7.20;76.40;0.00;.03;77.08;2.58;1.82;1.35;3.60;1.00
10;30624846012;11109234808;2156666923;130656779;1.60;17941.80;31968.40;12.80;5.80;81.40;0.00;0;77.25;1.72;1.72;1.35;1.60;1.00
