Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/Categorias,22692,3729,7200.0,6380.072237034563,0.38590002804994583,34218.96269964054,102.78728186144897,27.707518537986807,4.553205386398414,7200,8900,9700,10000,16000,21000,23000,24000,33000,34000,34000
GET,/Mesas,5531,948,7200.0,6399.8226165106225,0.5719000473618507,34353.94759988412,1970.871090218767,6.7534939641109215,1.1575325037022517,7200,8900,9700,10000,16000,21000,23000,24000,28000,34000,34000
GET,/Pedidos/5925,16982,2735,7100.0,6350.188654458557,0.3268001601099968,34279.11789994687,302.02096337298315,20.73546094712198,3.3395056936979515,7100,8900,9700,10000,15000,21000,23000,24000,34000,34000,34000
GET,/Productos,22628,5396,240.0,1986.8359859617021,0.45270007103681564,34206.98670018464,571.1507866360262,27.62937288372843,6.588655474659651,240,380,550,760,8700,11000,18000,21000,26000,34000,34000
PUT,Abrir Mesa,22517,5001,1700.0,3898.636835897586,0.523699913173914,34477.01389994472,128.6217968645912,27.49383901462405,6.106350264783713,1700,2600,4900,8900,11000,14000,21000,21000,27000,34000,34000
POST,Agregar Item,43501,19770,1400.0,3752.6358170951676,0.49449969083070755,34818.209199700505,88.69966207673387,53.115845404590345,24.139681010752653,1400,2000,7900,9200,11000,12000,19000,21000,27000,34000,35000
PUT,Cerrar Mesa,17172,7036,2300.0,5489.786591427386,0.5334997549653053,34222.61010017246,35.57931516422082,20.967455858201546,8.591137865030635,2300,8900,9700,10000,12000,16000,21000,23000,28000,34000,34000
,Aggregated,151023,44615,1300.0,4491.174709656278,0.3268001601099968,34818.209199700505,255.93403653748103,184.40298661036408,54.47606819902527,1300,6500,8900,9500,11000,16000,21000,23000,28000,34000,35000
