run;read_iops;write_iops;read_bw_MBps;write_bw_MBps;read_lat_avg_ms;write_lat_avg_ms
1;7619;7619;29.8;29.8;0.1181;0
2;7450;7450;29.1;29.1;0.11946;0.00718938
3;8137;8137;31.8;31.8;0.11143;0.00692757
4;7920;7920;30.9;30.9;0.11531;0.00669101
5;8020;8020;31.3;31.3;0.11027;0.00680431
6;5302;5302;20.7;20.7;0.17791;0.00672456
7;8338;8338;32.6;32.6;0.11074;0.00548708
8;8619;8619;33.7;33.7;0.10746;0.00490264
9;8833;8833;34.5;34.5;0.10501;0.00486623
10;8168;8168;31.9;31.9;0.10996;0.00752849
