Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1755373040,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1755373041,10,,Aggregated,0.000000,0.000000,11,12,21,26,150,150,150,180,180,180,180,72,9,11,31.134259722117957,5.720799992559478,177.12410000967793,228.70833333333334
1755373042,20,,Aggregated,0.000000,0.000000,9,11,13,16,26,150,150,150,180,180,180,142,9,9,20.85157676147376,5.720799992559478,177.12410000967793,239.93661971830986
1755373043,30,,Aggregated,0.000000,0.000000,9,10,12,13,19,32,150,150,180,180,180,214,9,9,16.854639721204197,4.8423999978695065,177.12410000967793,237.0467289719626
1755373044,40,,Aggregated,72.000000,9.000000,9,10,12,13,18,26,150,150,180,180,180,284,9,9,15.043645071683118,4.8423999978695065,177.12410000967793,239.7781690140845
1755373045,50,,Aggregated,71.000000,4.500000,9,10,12,13,19,23,150,150,180,180,180,356,10,9,14.125339046259295,4.167099978076294,177.12410000967793,240.46067415730337
1755373046,60,,Aggregated,71.333333,3.000000,9,10,11,12,18,21,150,150,180,180,180,500,11,9,12.717961000918876,4.167099978076294,177.12410000967793,239.446
1755373047,70,,Aggregated,71.000000,2.250000,9,10,12,13,17,20,26,150,180,180,180,658,12,9,12.210248176836108,1.8588999810162932,177.12410000967793,241.98176291793314
1755373048,90,,Aggregated,71.200000,2.000000,9,11,12,13,17,20,25,150,180,180,180,794,12,9,12.019936776415314,1.8588999810162932,177.12410000967793,240.3853904282116
1755373049,100,,Aggregated,83.333333,1.833333,9,11,12,13,17,20,23,150,180,180,180,938,14,9,11.82856759125206,1.8588999810162932,177.12410000967793,243.52238805970148
1755373050,110,,Aggregated,94.000000,1.714286,9,11,12,13,17,19,22,32,150,180,180,1093,16,9,11.519913998998451,1.357900007860735,177.12410000967793,247.18481244281793
1755373051,120,,Aggregated,99.250000,1.500000,9,11,12,13,16,19,22,26,150,180,180,1328,19,9,11.122248645415858,1.357900007860735,177.12410000967793,251.52936746987953
1755373052,130,,Aggregated,104.222222,1.555556,9,11,12,13,16,19,21,25,150,180,180,1536,20,9,11.029221810664088,0.46189999557100236,177.12410000967793,250.66927083333334
1755373053,140,,Aggregated,109.300000,1.600000,9,11,12,13,16,19,22,25,150,180,180,1757,22,9,11.26468144621574,0.46189999557100236,177.12410000967793,250.95446784291406
1755373054,150,,Aggregated,125.600000,1.000000,10,11,13,14,16,19,22,25,150,180,180,1975,23,10,11.33866805119051,0.46189999557100236,177.12410000967793,252.53924050632912
1755373055,160,,Aggregated,139.400000,1.100000,10,12,13,14,17,19,22,26,150,180,180,2192,24,10,11.44329995508499,0.46189999557100236,177.12410000967793,251.12408759124088
1755373056,170,,Aggregated,154.300000,1.300000,10,12,13,14,17,19,22,25,150,180,180,2496,26,10,11.392615545504762,0.46189999557100236,177.12410000967793,251.9334935897436
1755373057,180,,Aggregated,169.100000,1.400000,10,12,13,14,17,19,23,26,150,180,180,2783,28,10,11.590289508228576,0.46189999557100236,177.12410000967793,251.62558390226374
1755373058,190,,Aggregated,183.600000,1.400000,10,12,14,14,17,20,23,26,150,180,180,3090,32,10,11.65880987093472,0.46189999557100236,177.12410000967793,250.89385113268608
