run;read_iops;write_iops;read_bw_MBps;write_bw_MBps;read_lat_avg_ms;write_lat_avg_ms
1;7706;7706;30.1;30.1;0.11586;0.00672062
2;8895;8895;34.7;34.7;0.0985;0.00766141
3;7582;7582;29.6;29.6;0.11728;0.00711969
4;8393;8393;32.8;32.8;0.11289;0.00334459
5;8448;8448;33.0;33.0;0.10577;0.00812148
6;8121;8121;31.7;31.7;0.1101;0.0079661
7;8040;8040;31.4;31.4;0.113;0.00580589
8;8932;8932;34.9;34.9;0.10514;0.00388493
9;9653;9653;37.7;37.7;0.09474;0.00526621
10;8516;8516;33.3;33.3;0.10569;0.00738228
