run;read_iops;write_iops;read_bw_MBps;write_bw_MBps;read_lat_avg_ms;write_lat_avg_ms
1;7415;7415;29.0;29.0;0.1222;0.00729727
2;8045;8045;31.4;31.4;0.11734;0.00410811
3;8132;8132;31.8;31.8;0.11478;0.00439958
4;7264;7264;28.4;28.4;0.125;0.00683843
5;7838;7838;30.6;30.6;0.11445;0.00576211
6;8137;8137;31.8;31.8;0.11462;0.00472295
7;8306;8306;32.4;32.4;0.10677;0
8;8516;8516;33.3;33.3;0.10254;0.00765419
9;8432;8432;32.9;32.9;0.10678;0.00728225
10;8504;8504;33.2;33.2;0.10123;0.0102072
