run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000000;1;1024KiB;128MiB;128;0.0049;0.03;0.04;0.10;0;15612216;13160;259832;0;0;796;15245
2;0,000000;1;1024KiB;128MiB;128;0.0048;0.03;0.04;0.08;0;15615060;13852;395172;0;0;662;15248
3;0,000000;1;1024KiB;128MiB;128;0.0048;0.03;0.04;0.09;0;15664852;13892;395372;0;0;617;15293
4;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.08;0;15662032;13940;395488;0;0;625;15285
5;0,000000;1;1024KiB;128MiB;128;0.0048;0.04;0.04;0.05;0;15669976;13972;395496;0;0;612;15298
6;0,000000;1;1024KiB;128MiB;128;0.0058;0.04;0.04;0.10;0;15664020;14004;395604;0;0;614;15296
7;0,000000;1;1024KiB;128MiB;128;0.0050;0.04;0.04;0.05;0;15655900;14120;396052;0;0;622;15288
8;0,000000;1;1024KiB;128MiB;128;0.0048;0.03;0.04;0.07;0;15661680;14160;396004;0;0;616;15294
9;0,000000;1;1024KiB;128MiB;128;0.0055;0.03;0.04;0.09;0;15658532;14192;396028;0;0;619;15290
10;0,000000;1;1024KiB;128MiB;128;0.0048;0.03;0.04;0.09;0;15659776;14224;396004;0;0;622;15288
