run;cycles;instructions;cache-references;cache-misses;r_avg;in_avg;cs_avg;us_avg;sy_avg;id_avg;st_avg;usr_core_avg;idle_core_avg;load1;load5;load15;r_avg_processes;running_avg
1;6781555482;2451857389;484723671;25924002;1.00;3271.00;7415.40;2.80;1.20;96.40;0.00;0;94.29;0.13;0.03;0.01;1.00;1.00
2;6107545522;2259633446;468087234;22468172;1.40;4379.40;7936.20;3.00;1.60;95.80;0.00;0;94.31;0.41;0.14;0.05;1.40;1.00
3;6310661169;2202454214;462402791;21176794;1.00;4763.40;7185.40;3.00;1.20;95.80;0.00;0;94.55;0.16;0.12;0.04;1.00;1.00
4;6457663155;2356023604;504973427;22256491;1.00;4914.60;7200.20;3.20;1.60;95.40;0.00;0;94.72;0.24;0.16;0.06;1.00;1.00
5;6812921590;2411808738;506542468;22153846;1.00;5132.60;7788.20;3.60;1.40;94.80;0.00;0;94.87;0.51;0.26;0.10;1.00;1.00
6;6516508841;2320990420;490449478;22196187;1.20;4040.60;5863.20;2.60;1.40;96.20;0.00;0;95.23;0.34;0.25;0.10;1.20;1.00
7;6409275527;2347014339;484494735;21633227;1.40;4601.40;7130.80;2.40;1.40;96.00;0.00;0;95.28;0.18;0.22;0.10;1.40;1.00
8;6767582222;2457084701;503281405;23194384;1.60;5288.60;8590.00;2.60;1.80;95.60;0.00;0;95.86;0.15;0.21;0.10;1.60;1.00
9;6322632421;2210743251;459281555;21526882;1.40;3843.40;6341.80;3.00;1.40;95.60;0.00;0;95.81;0.14;0.19;0.10;1.40;1.00
10;6136978006;2261372656;472224788;22147768;1.20;5248.60;8386.80;3.80;1.80;94.40;0.00;0;95.33;0.29;0.25;0.12;1.20;1.00
