run;read_iops;write_iops;read_bw_MBps;write_bw_MBps;read_lat_avg_ms;write_lat_avg_ms
1;8809;8809;34.4;34.4;0.10837;0.00286219
2;11.4;11.4;44.4;44.4;0.08276;0.0029266
3;11.4;11.4;44.5;44.5;0.0825;0.00289245
4;11.7;11.7;45.7;45.7;0.08054;0.0027342
5;11.7;11.7;45.6;45.6;0.08071;0.002809
6;11.4;11.4;44.6;44.6;0.08254;0.00281395
7;11.4;11.4;44.7;44.7;0.08234;0.00284592
8;11.3;11.3;44.2;44.2;0.08317;0.00285842
9;11.4;11.4;44.7;44.7;0.08238;0.00285216
10;11.4;11.4;44.7;44.7;0.08238;0.0028208
