run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000000;1;1024KiB;128MiB;128;0.0047;0.03;0.04;0.08;0;15510988;19932;441792;0;0;706;15156
2;0,000000;1;1024KiB;128MiB;128;0.0061;0.03;0.05;0.09;0;15507360;19972;441724;0;0;721;15141
3;0,000000;1;1024KiB;128MiB;128;0.0047;0.03;0.04;0.08;0;15502920;20004;441772;0;0;724;15138
4;0,000000;1;1024KiB;128MiB;128;0.0050;0.04;0.04;0.05;0;15491412;20044;441724;0;0;736;15127
5;0,000000;1;1024KiB;128MiB;128;0.0052;0.04;0.04;0.08;0;15501848;20076;441760;0;0;725;15137
6;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.05;0;15504136;20116;441740;0;0;726;15136
7;0,000000;1;1024KiB;128MiB;128;0.0048;0.04;0.04;0.05;0;15514756;20148;441780;0;0;713;15149
8;0,000000;1;1024KiB;128MiB;128;0.0066;0.04;0.05;0.10;0;15515904;20180;441752;0;0;712;15150
9;0,000000;1;1024KiB;128MiB;128;0.0048;0.03;0.04;0.09;0;15505644;20220;441712;0;0;722;15140
10;0,000000;1;1024KiB;128MiB;128;0.0058;0.03;0.04;0.09;0;15513380;20252;441720;0;0;715;15147
