run;read_iops;write_iops;read_bw_MBps;write_bw_MBps;read_lat_avg_ms;write_lat_avg_ms
1;5778;5778;22.6;22.6;0.16701;0.00348542
2;6162;6162;24.1;24.1;0.15651;0.00333135
3;5981;5981;23.4;23.4;0.16104;0.00341016
4;6026;6026;23.5;23.5;0.16012;0.00337862
5;5812;5812;22.7;22.7;0.16583;0.00353556
6;5882;5882;23.0;23.0;0.16436;0.00335208
7;5956;5956;23.3;23.3;0.16218;0.00341436
8;5631;5631;22.0;22.0;0.17143;0.00364914
9;6171;6171;24.1;24.1;0.15634;0.00327436
10;5978;5978;23.4;23.4;0.16094;0.00363256
