run;read_iops;write_iops;read_bw_MBps;write_bw_MBps;read_lat_avg_ms;write_lat_avg_ms
1;7533;7533;29.4;29.4;0.11919;0.00854354
2;7285;7285;28.5;28.5;0.12169;0
3;7507;7507;29.3;29.3;0.11826;0.00702417
4;7701;7701;30.1;30.1;0.11931;0.00618393
5;5331;5331;20.8;20.8;0.17463;0.00769417
6;7915;7915;30.9;30.9;0.1125;0.00678109
7;7925;7925;31.0;31.0;0.11275;0.00669412
8;8590;8590;33.6;33.6;0.10793;0.00504117
9;8482;8482;33.1;33.1;0.10647;0.00584643
10;8982;8982;35.1;35.1;0.10102;0.00480307
