run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000000;1;1024KiB;128MiB;128;0.0052;0.04;0.04;0.05;0;15416368;38400;455524;0;0;782;15054
2;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.05;0;15412232;38440;455540;0;0;785;15051
3;0,000000;1;1024KiB;128MiB;128;0.0052;0.04;0.04;0.07;0;15414916;38480;455572;0;0;784;15052
4;0,000000;1;1024KiB;128MiB;128;0.0048;0.03;0.04;0.09;0;15418872;38520;455540;0;0;780;15056
5;0,000000;1;1024KiB;128MiB;128;0.0057;0.03;0.04;0.08;0;15430688;38552;455592;0;0;768;15067
6;0,000000;1;1024KiB;128MiB;128;0.0049;0.03;0.04;0.09;0;15429268;38584;455548;0;0;770;15066
7;0,000000;1;1024KiB;128MiB;128;0.0048;0.03;0.04;0.07;0;15416108;38624;455564;0;0;782;15053
8;0,000000;1;1024KiB;128MiB;128;0.0049;0.04;0.04;0.05;0;15418660;38664;455576;0;0;780;15055
9;0,000000;1;1024KiB;128MiB;128;0.0048;0.03;0.04;0.10;0;15416100;38696;455584;0;0;782;15053
10;0,000000;1;1024KiB;128MiB;128;0.0048;0.03;0.04;0.08;0;15422848;38728;455580;0;0;776;15060
