run;transfer_MB;bandwidth_Mbps;hops;avg_loss_pct;avg_latency_ms;avg_best_ms;avg_worst_ms;avg_stdev_ms;interfaz;rx_pps;tx_pps
1;270;227;8;3,75;14,62;15,25;14,00;17,00;enp6s18;2195;2594
2;272;228;8;8,75;13,62;14,25;12,75;16,75;enp6s18;1331;1508
3;260;218;8;2,50;13,62;14,25;12,62;16,00;enp6s18;2574;3014
4;263;221;8;3,75;13,75;14,12;12,62;16,75;enp6s18;2518;2863
5;267;224;8;2,50;15,50;14,25;12,88;16,25;enp6s18;2463;2794
6;242;203;8;2,50;14,88;14,62;13,00;16,62;enp6s18;2502;2886
7;252;211;8;7,50;14,88;14,62;13,12;16,75;enp6s18;2483;2846
8;254;213;8;6,25;15,88;14,75;14,25;16,12;enp6s18;2559;2940
9;257;216;8;3,75;14,50;15,25;14,00;18,00;enp6s18;2459;2864
10;267;224;8;3,75;15,88;15,25;14,25;17,00;enp6s18;2769;3203
