run;cycles;instructions;cache-references;cache-misses;r_avg;in_avg;cs_avg;us_avg;sy_avg;id_avg;st_avg;usr_core_avg;idle_core_avg;load1;load5;load15;r_avg_processes;running_avg
1;43470356117;15898497674;3154138298;184493244;3.20;26167.20;59503.20;21.40;9.60;69.00;0.00;0;63.84;1.81;1.85;1.73;3.20;1.00
2;49022951261;17627186201;3527448816;201894216;3.00;31284.00;59568.60;24.40;9.20;66.40;0.00;0;62.39;1.66;1.83;1.73;3.00;1.20
3;48650761002;17313201551;3453433540;203417309;4.20;29808.80;56258.60;22.00;9.20;68.60;0.00;0;63.46;3.01;2.16;1.85;4.20;1.20
4;46070491064;16633574703;3228849412;195099574;5.80;31033.80;62721.00;23.20;10.00;66.60;0.00;0;64.15;3.50;2.43;1.96;5.80;1.20
5;49311581855;17539479007;3464398534;214621206;5.80;29817.80;63339.00;23.40;9.60;66.80;0.00;0;64.71;2.27;2.28;1.94;5.80;1.00
6;48544739006;17252638475;3389615529;213488825;4.60;31595.20;61985.40;23.80;9.80;66.20;0.00;0;64.54;3.30;2.54;2.04;4.60;1.20
7;47107875440;16763923577;3280182405;202064444;1.40;29004.00;56258.40;22.40;9.60;68.00;0.00;0;63.02;2.68;2.52;2.07;1.40;1.00
8;43529089595;16865786663;2916864371;191430245;5.00;23631.00;48880.00;19.40;8.00;72.20;0.00;0;70.14;2.12;2.39;2.05;5.00;1.00
9;42787391012;16265287077;2904197440;185246420;1.60;25509.20;58020.60;21.20;9.20;69.20;0.00;0;64.19;1.33;2.13;1.98;1.60;1.20
10;42158112707;25233731250;2396819846;170252773;2.80;22094.00;67011.80;21.00;8.20;70.80;0.00;0;69.66;1.27;1.94;1.92;2.80;1.20
