run;latencia_ms_promedio;threads;block_size;total_size;total_operations;total_time_s;min_latency_ms;avg_latency_ms;max_latency_ms;swpd_avg;free_avg;buff_avg;cache_avg;si_avg;so_avg;mem_used;mem_free
1;0,000000;1;1024KiB;128MiB;128;0.0060;0.04;0.04;0.13;0;15481712;31904;454756;0;0;726;15117
2;0,000000;1;1024KiB;128MiB;128;0.0051;0.04;0.04;0.06;0;15511852;31936;454776;0;0;700;15143
3;0,000000;1;1024KiB;128MiB;128;0.0057;0.04;0.04;0.07;0;15499240;31968;454780;0;0;710;15133
4;0,000000;1;1024KiB;128MiB;128;0.0061;0.04;0.05;0.09;0;15493972;32008;454772;0;0;714;15129
5;0,000000;1;1024KiB;128MiB;128;0.0055;0.04;0.04;0.08;0;15495736;32040;454784;0;0;710;15132
6;0,000000;1;1024KiB;128MiB;128;0.0052;0.04;0.04;0.05;0;15515176;32080;454784;0;0;696;15147
7;0,000000;1;1024KiB;128MiB;128;0.0065;0.04;0.05;0.09;0;15504260;32120;454776;0;0;686;15156
8;0,000000;1;1024KiB;128MiB;128;0.0048;0.03;0.04;0.07;0;15225164;32168;454804;0;0;1235;14607
9;0,000000;1;1024KiB;128MiB;128;0.0068;0.04;0.05;0.08;0;15440988;32200;454800;0;0;744;15098
10;0,000000;1;1024KiB;128MiB;128;0.0052;0.04;0.04;0.08;0;15244624;32232;454808;0;0;876;14966
