Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/Categorias,20396,2421,3300.0,2356.2908507996503,0.33980002626776695,6422.665299847722,108.43434987252402,26.50526571056397,3.146168282274729,3300,3900,4200,4300,4700,4900,5200,5400,6000,6300,6400
GET,/Mesas,5172,613,3100.0,2300.7373296372466,0.4501999355852604,6311.576700303704,2086.669180201083,6.721182303149483,0.7966134477630767,3100,3900,4200,4300,4600,4900,5200,5300,5700,6300,6300
GET,/Pedidos/5925,15363,1869,3200.0,2303.4871679658872,0.41899969801306725,6653.919599950314,316.2038664323374,19.964718430642982,2.428826319525596,3200,3900,4200,4300,4700,4900,5200,5300,6000,6600,6700
GET,/Productos,20376,4904,220.0,708.2290201621636,0.4714997485280037,7064.631499815732,569.4935217903416,26.479275059739727,6.372907582104614,220,330,450,570,3500,4200,4700,4900,5500,6300,7100
PUT,Abrir Mesa,20309,4117,1700.0,2449.3361541880763,0.5415002815425396,17595.550499856472,131.82593923876115,26.39220637947851,5.350175472170615,1700,2700,4300,4900,5800,6600,7800,8900,13000,16000,18000
POST,Agregar Item,40235,18033,1400.0,2132.587791016061,0.43869996443390846,12350.7209001109,90.15635640611409,52.286691795672745,23.434470315679548,1400,2000,4200,4800,5400,5900,6400,6700,7800,9600,12000
PUT,Cerrar Mesa,16005,6408,2200.0,2895.606259151853,0.542299821972847,20959.267900325358,36.141893158388,20.79901832210121,8.327404524087758,2200,4500,5000,5200,5900,6500,7500,8500,13000,21000,21000
,Aggregated,137856,38365,1300.0,2115.759092406129,0.33980002626776695,20959.267900325358,263.67270920380685,179.14835800134864,49.856565943605936,1300,3300,4100,4400,5100,5700,6400,7000,11000,15000,21000
